38657971130990500,00
38658024390402000,00
38658040999845800,00
38658071379197900,00
38658123728293800,00
38658208776200100,00
38658228229251000,00
38658243811090400,00
38658269140631500,00
38658268897345500,00
38658367903768500,00
38658398501351400,00
38658525517455300,00
38658569372958700,00
38658617662128100,00
38658675048587200,00
38658696716361700,00
38658741314260900,00
38658826316025800,00
38658856989114300,00
38658880976199600,00
38658885766234100,00
38659047146266600,00
38659221268594600,00
38659241095073700,00
38659272380383200,00
38659296464080800,00
38659355784122300,00
38659385748238300,00
38659440626376700,00
38659460293464000,00
38659553516204000,00
38659580036788200,00
38659577562152900,00
38659608704851900,00
38659664283443200,00
38659672533766100,00
38659670029639600,00
38659676082151400,00
38659719610630100,00
38659771066228700,00
38659784953696200,00
38659823776182200,00
38659844261019600,00
38659893372125100,00
38659918722641900,00
38659926603743200,00
38659959612899300,00
38659960745238500,00
38659976343855100,00
38660096397541300,00
38660194409914300,00
38660210994323400,00
38660215368990700,00
38660225225461700,00
38660229868695500,00
38660238408286200,00
38660299951181800,00
38660327537119200,00
38660522635173800,00
38660536371658700,00
38660737064763300,00
38660776185036800,00
38660777355386800,00
38660810872066000,00
38660845839843300,00
38660887967571900,00
38660998806245300,00
38661007429746600,00
38661087867961300,00
38661117932871600,00
38661305938345900,00
38661324892413900,00
38661357809311700,00
38661384178900900,00
38661396573069300,00
38661426478456800,00
38661495025827800,00
38661510519734200,00
38661525636001700,00
38661589573976000,00
38661711841988600,00
38661792745914300,00
38661862526697400,00
38661871464759200,00
38661913726554100,00
38661930310832100,00
38661988733157300,00
38662044882444200,00
38662044882444200,00
38662095599833000,00
38662102549921700,00
38662151950303200,00
38662209156554700,00
38662241654018000,00
38662268015214500,00
38662274386231200,00
38662300995035100,00
38662298948222900,00
38662318946521000,00
38662367139201000,00
38662430783574000,00
38662496684343200,00
38662522642898900,00
38662535037194200,00
38662535037194200,00
38662535037194200,00
38662535037194200,00
38662535037194200,00
38662636308668400,00
38662643363352500,00
38662654453092300,00
38662669909229500,00
38662672736198600,00
38662676599021500,00
38662702628868000,00
38662805666275300,00
38662926579662800,00
38662940366356400,00
38662984117125100,00
38663073623441400,00
38663125620363200,00
38663402083725300,00
38663442126733300,00
38663479305056200,00
38663509365493700,00
38663508115591100,00
38663614076436400,00
38663637447094200,00
38663791768121300,00
38663926522576800,00
38663934781161400,00
38663954578284500,00
38664044588187600,00
38664044588187600,00
38664198384918500,00
38664199647272900,00
38664231142424500,00
38664240470556600,00
38664339061874600,00
38664356388540400,00
38664409832230900,00
38664416325013500,00
38664437145534400,00
38664453717229500,00
38664452933033900,00
38664468355354600,00
38664666922225600,00
38664670294458300,00
38664674740404200,00
38664727060164600,00
38664743220678600,00
38664887311933400,00
38664947173031900,00
38664951035994100,00
38664985857114100,00
38665001246003200,00
38665008791429100,00
38665027602878400,00
38665029574205400,00
38665091197054900,00
38665419220992000,00
38665522715430900,00
38665524711931900,00
38665548120203200,00
38665625001930700,00
38665636901027800,00
38665735781752800,00
38665785664745400,00
38665943685144500,00
38665986777432000,00
38665998622146500,00
38666000069165000,00
38666092016570300,00
38666335865020400,00
38666365795696600,00
38666365153968100,00
38666364860239800,00
38666398666469300,00
38666414692765600,00
38666479096434600,00
38666498931310500,00
38666582825771000,00
38666603705024500,00
38666769581211600,00
38666855933546400,00
38666918055387100,00
38667023940730800,00
38667063757250500,00
38667122775306200,00
38667218984243200,00
38667226152173500,00
38667282301452200,00
38667345874395100,00
38667358973333500,00
38667368133558200,00
38667444121763800,00
38667458667745200,00
38667521502609400,00
38667569862942700,00
38667569862942700,00
38667569862942700,00
38667675370663900,00
38667673164447700,00
38667712603357100,00
38667740067803100,00
38667816773099500,00
38667918317199300,00
38668026660392900,00
38668065516421100,00
38668116263313400,00
38668112559738800,00
38668133027946400,00
38668155035467700,00
38668165789659100,00
38668174471729100,00
38668188564729800,00
38668218688208800,00
38668313806639100,00
38668363756609500,00
38668369569906600,00
38668383289487300,00
38668394060451800,00
38668569843605500,00
38668576269271000,00
38668667512160200,00
38668673233190900,00
38668715360911300,00
38668775448514500,00
38668841517195200,00
38668854162886600,00
38668854099972000,00
38668852392894400,00
38668852363526100,00
38668852317392800,00
38668855375040500,00
38668855123386300,00
38668854594899900,00
38669090650333100,00
38669186045714400,00
38669295776956400,00
38669326387134400,00
38669396956295100,00
38669406158589900,00
38669482654314400,00
38669585636925400,00
38669701718618100,00
38669735046418400,00
38669788276326400,00
38669810451742700,00
38669812028817400,00
38669853942489000,00
38669945411731400,00
38670059199004600,00
38670086650732500,00
38670343451324400,00
38670350460006400,00
38670401131393000,00
38670401131393000,00
38670428788633600,00
38670447465730000,00
38670567376683000,00
38670693541494700,00
38670728807198700,00
38670727255293900,00
38670856385331200,00
38670903197966300,00
38671144383029200,00
38671234287804400,00
38671289354960800,00
38671353880125400,00
38671453507428300,00
38671456569262000,00
38671585388924900,00
38671629676593100,00
38671658269024200,00
38671792625164200,00
38671871469821900,00
38671916864782300,00
38671956676976600,00
38671974091718600,00
38672186155872200,00
38672217713680300,00
38672217269075900,00
38672216790929400,00
38672216019181500,00
38672247170400200,00
38672250337116100,00
38672249913475000,00
38672512187375600,00
38672647374110700,00
38672671805800400,00
38672682140704700,00
38672687970795500,00
38672724079419300,00
38672914882494400,00
38672925930434500,00
38672966199934900,00
38672973791637500,00
38673016283996100,00
38673016145575900,00
38673016099438500,00
38673016007163900,00
38673015961026500,00
38673015847788500,00
38673160031182800,00
38673349664047100,00
38673354265333700,00
38673398737551300,00
38673433533358000,00
38673482967416800,00
38673509244735400,00
38673624244289500,00
38673702274994100,00
38673867769778100,00
38673867593490400,00
38673933674741700,00
38673955107778500,00
38673977018826700,00
38674128840040400,00
38674264051687400,00
38674419392053200,00
38674441160495100,00
38674464136888300,00
38674925329973200,00
